College_ID,IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,College_Performance_Rate
CLG0005,92,5.17,5,0,2,1,3,0,0.15178571428571427
CLG0080,88,7.51,9,1,10,2,1,0,0.12380952380952381
CLG0045,98,7.77,4,0,2,5,3,0,0.20353982300884957
CLG0014,90,8.27,6,1,3,10,4,1,0.17647058823529413
CLG0034,111,5.59,6,0,9,7,2,0,0.08928571428571429
CLG0056,95,7.07,7,1,0,8,3,0,0.2222222222222222
CLG0058,102,8.32,2,0,2,7,3,0,0.15517241379310345
CLG0050,102,5.41,6,1,9,9,1,0,0.16666666666666666
CLG0098,102,6.11,9,0,9,3,4,0,0.1523809523809524
CLG0089,99,8.8,3,1,4,5,1,0,0.21505376344086022
CLG0086,107,7.56,2,0,7,6,4,0,0.09090909090909091
CLG0067,88,5.88,8,0,7,10,3,0,0.20175438596491227
CLG0082,120,8.01,1,0,8,7,2,1,0.16842105263157894
CLG0056,96,9.28,8,1,8,7,5,0,0.2222222222222222
CLG0020,80,5.44,5,0,5,4,4,0,0.13333333333333333
CLG0013,102,8.3,9,0,9,1,3,0,0.18095238095238095
CLG0098,87,5.6,9,1,6,8,5,0,0.1523809523809524
CLG0085,109,4.61,4,0,10,10,5,0,0.20408163265306123
CLG0093,133,6.02,1,1,3,1,2,0,0.14444444444444443
CLG0073,88,6.92,5,0,2,1,1,0,0.11206896551724138
CLG0086,104,9.32,7,1,10,9,1,0,0.09090909090909091
CLG0095,73,6.42,9,1,2,10,4,0,0.16666666666666666
CLG0045,106,7.9,10,1,1,10,4,0,0.20353982300884957
CLG0031,86,7.51,9,0,7,3,4,0,0.1958762886597938
CLG0070,90,6.44,9,0,6,9,1,0,0.12941176470588237
CLG0041,83,8.06,6,0,7,10,4,1,0.18627450980392157
CLG0046,110,8.85,2,0,5,10,3,1,0.18095238095238095
CLG0002,115,9.31,5,1,9,1,5,1,0.13953488372093023
CLG0007,100,9.34,3,1,9,7,0,0,0.19148936170212766
CLG0012,87,6.88,6,0,4,5,0,0,0.23636363636363636
CLG0064,123,8.51,5,0,0,4,4,1,0.15053763440860216
CLG0043,88,5.85,10,0,7,5,3,0,0.1414141414141414
CLG0051,67,9.1,1,0,1,1,3,0,0.19444444444444445
CLG0083,106,9.66,10,0,0,10,3,1,0.15789473684210525
CLG0020,83,5.53,10,1,8,7,5,0,0.13333333333333333
CLG0013,114,6.91,2,1,10,2,2,0,0.18095238095238095
CLG0047,94,8.74,5,0,10,9,5,1,0.18627450980392157
CLG0085,109,8.71,6,1,7,5,3,0,0.20408163265306123
CLG0026,121,6.16,1,1,10,5,1,0,0.21739130434782608
CLG0097,81,9.76,7,1,8,3,1,0,0.16831683168316833
CLG0058,91,8.49,3,1,4,10,3,1,0.15517241379310345
CLG0022,98,5.87,1,0,2,2,0,0,0.1836734693877551
CLG0059,123,5.28,7,0,10,8,2,1,0.18085106382978725
CLG0075,90,8.51,7,0,7,9,5,1,0.16806722689075632
CLG0015,91,5.53,10,0,3,3,1,0,0.14736842105263157
CLG0045,107,6.09,3,0,0,8,1,0,0.20353982300884957
CLG0047,91,7.55,6,0,8,6,1,0,0.18627450980392157
CLG0082,102,8.26,4,0,10,9,5,1,0.16842105263157894
CLG0031,76,7.96,4,1,3,10,2,0,0.1958762886597938
CLG0098,133,7.4,9,1,1,4,3,0,0.1523809523809524
CLG0029,79,9.35,7,1,9,3,2,0,0.13761467889908258
CLG0041,95,9.72,6,0,2,7,3,0,0.18627450980392157
CLG0081,99,5.97,9,1,5,1,4,0,0.14432989690721648
CLG0018,128,8.68,3,0,8,3,1,0,0.15217391304347827
CLG0096,80,9.17,4,0,5,7,5,0,0.23232323232323232
CLG0010,129,8.41,9,1,3,7,0,0,0.10476190476190476
CLG0009,111,8.18,4,0,0,9,2,1,0.13541666666666666
CLG0052,106,6.09,7,1,1,10,5,0,0.2
CLG0027,85,7.2,9,0,6,9,2,0,0.15833333333333333
CLG0026,108,7.36,4,0,2,7,5,0,0.21739130434782608
CLG0085,89,8.02,9,1,1,3,1,0,0.20408163265306123
CLG0029,118,10.1,7,1,5,3,1,0,0.13761467889908258
CLG0020,85,5.23,4,1,3,5,5,0,0.13333333333333333
CLG0073,98,5.06,3,0,0,9,0,0,0.11206896551724138
CLG0068,91,5.54,6,1,8,1,0,0,0.14893617021276595
CLG0015,85,9.09,3,0,8,1,1,0,0.14736842105263157
CLG0052,111,5.46,7,0,10,9,5,1,0.2
CLG0087,108,8.44,1,1,4,7,3,0,0.2268041237113402
CLG0080,118,6.78,7,0,7,4,1,0,0.12380952380952381
CLG0001,73,6.82,3,1,5,1,0,0,0.10091743119266056
CLG0019,115,5.96,9,0,6,6,1,0,0.14444444444444443
CLG0026,137,9.34,6,1,5,9,0,1,0.21739130434782608
CLG0059,93,8.16,7,0,6,6,4,0,0.18085106382978725
CLG0004,128,9.51,9,0,2,5,3,1,0.14285714285714285
CLG0062,96,8.35,6,0,10,1,5,0,0.18796992481203006
CLG0092,79,5.8,10,0,2,9,0,0,0.14705882352941177
CLG0057,95,5.72,2,1,9,9,5,0,0.12087912087912088
CLG0060,115,9.55,6,0,2,1,2,1,0.1927710843373494
CLG0035,87,8.31,6,0,9,4,2,0,0.14457831325301204
CLG0035,90,5.24,2,1,5,1,5,0,0.14457831325301204
CLG0040,108,8.51,7,0,0,10,3,1,0.17894736842105263
CLG0021,100,7.33,9,0,8,4,3,0,0.17708333333333334
CLG0027,108,6.77,10,0,8,7,2,0,0.15833333333333333
CLG0047,103,5.47,4,0,3,8,5,0,0.18627450980392157
CLG0013,107,9.29,5,1,1,3,5,0,0.18095238095238095
CLG0054,93,4.84,6,1,6,3,5,0,0.16455696202531644
CLG0006,103,6.35,1,0,6,10,5,0,0.10843373493975904
CLG0031,86,6.79,8,1,5,5,5,0,0.1958762886597938
CLG0087,119,5.7,9,0,7,6,4,0,0.2268041237113402
CLG0033,90,7.88,1,0,2,3,4,0,0.1836734693877551
CLG0009,116,5.54,4,0,1,6,0,0,0.13541666666666666
CLG0069,96,6.61,6,0,9,10,3,0,0.23076923076923078
CLG0044,103,9.32,10,1,0,7,2,0,0.125
CLG0058,92,6.43,1,0,2,6,5,0,0.15517241379310345
CLG0038,84,6.31,3,1,7,6,5,0,0.2641509433962264
CLG0044,73,7.47,7,0,7,2,3,0,0.125
CLG0068,84,8.13,8,0,6,4,2,0,0.14893617021276595
CLG0032,95,9.17,8,0,1,1,2,0,0.1504424778761062
CLG0003,103,6.24,5,0,2,10,0,0,0.17525773195876287
CLG0098,115,9.66,1,1,6,5,3,1,0.1523809523809524
CLG0059,93,9.14,1,0,10,10,4,1,0.18085106382978725
CLG0012,86,8.38,8,1,7,3,3,0,0.23636363636363636
CLG0100,78,5.8,5,0,8,3,2,0,0.17525773195876287
CLG0046,107,5.26,9,0,5,4,4,0,0.18095238095238095
CLG0032,120,7.76,1,1,9,9,2,1,0.1504424778761062
CLG0031,118,9.81,2,1,2,6,3,1,0.1958762886597938
CLG0013,110,8.37,4,1,8,10,2,1,0.18095238095238095
CLG0049,109,6.14,10,0,4,8,5,0,0.20175438596491227
CLG0086,125,5.79,7,0,3,5,1,0,0.09090909090909091
CLG0091,104,8.26,4,0,8,6,4,0,0.13
CLG0069,109,8.53,8,0,9,3,5,0,0.23076923076923078
CLG0064,95,5.54,7,1,1,7,0,0,0.15053763440860216
CLG0026,79,5.16,5,0,9,9,1,0,0.21739130434782608
CLG0049,89,7.04,7,0,3,9,5,0,0.20175438596491227
CLG0083,99,7.62,8,1,5,7,2,0,0.15789473684210525
CLG0023,100,8.7,3,0,10,3,3,0,0.1864406779661017
CLG0092,128,8.67,3,0,5,5,2,1,0.14705882352941177
CLG0066,101,7.61,2,0,10,10,0,0,0.168141592920354
CLG0003,117,5.43,4,0,9,9,3,1,0.17525773195876287
CLG0077,93,8.32,4,0,4,9,4,1,0.16822429906542055
CLG0100,95,9.74,4,0,9,3,4,0,0.17525773195876287
CLG0021,80,9.29,2,1,6,5,2,0,0.17708333333333334
CLG0046,88,9.2,7,1,4,1,1,0,0.18095238095238095
CLG0039,107,6.17,10,0,5,7,3,0,0.1346153846153846
CLG0078,100,8.65,3,1,0,2,5,0,0.08849557522123894
CLG0038,114,9.66,10,0,7,10,1,1,0.2641509433962264
CLG0028,102,8.11,1,0,4,10,2,1,0.25
CLG0069,94,6.43,2,0,4,6,5,0,0.23076923076923078
CLG0045,132,9.41,5,0,9,10,5,1,0.20353982300884957
CLG0062,98,7.1,9,0,5,6,3,0,0.18796992481203006
CLG0017,117,5.47,4,1,5,7,4,0,0.21052631578947367
CLG0040,93,5.99,6,0,7,3,4,0,0.17894736842105263
CLG0035,110,8.17,3,1,3,8,2,1,0.14457831325301204
CLG0082,113,7.38,9,0,3,5,3,0,0.16842105263157894
CLG0057,103,5.57,2,0,2,10,5,0,0.12087912087912088
CLG0085,64,8.34,8,0,8,4,2,0,0.20408163265306123
CLG0025,100,9.44,3,1,7,9,4,1,0.11864406779661017
CLG0095,118,8.48,8,0,4,9,5,1,0.16666666666666666
CLG0015,107,5.55,3,0,10,2,5,0,0.14736842105263157
CLG0019,106,8.25,4,1,7,1,0,0,0.14444444444444443
CLG0051,74,4.89,8,0,5,3,1,0,0.19444444444444445
CLG0013,89,6.12,10,0,4,10,2,0,0.18095238095238095
CLG0096,106,7.11,4,0,8,8,5,0,0.23232323232323232
CLG0095,106,9.03,9,0,8,4,0,0,0.16666666666666666
CLG0078,118,7.08,9,0,10,5,4,0,0.08849557522123894
CLG0025,97,4.57,6,0,7,5,2,0,0.11864406779661017
CLG0083,106,7.24,1,0,9,2,4,0,0.15789473684210525
CLG0023,100,7.16,9,0,2,1,4,0,0.1864406779661017
CLG0083,85,9.91,9,1,8,8,2,1,0.15789473684210525
CLG0081,66,9.93,7,1,5,10,0,0,0.14432989690721648
CLG0059,106,5.57,9,0,8,5,2,0,0.18085106382978725
CLG0016,102,5.54,8,0,0,2,5,0,0.18947368421052632
CLG0096,90,5.47,9,0,0,7,4,0,0.23232323232323232
CLG0095,75,8.69,9,1,5,2,3,0,0.16666666666666666
CLG0051,109,4.7,7,1,3,6,4,0,0.19444444444444445
CLG0010,96,5.81,6,0,4,9,5,0,0.10476190476190476
CLG0072,108,7.61,2,1,4,4,2,0,0.13333333333333333
CLG0055,127,6.28,7,1,2,5,0,0,0.12790697674418605
CLG0062,67,5.01,1,0,8,1,4,0,0.18796992481203006
CLG0045,89,7.16,6,0,0,1,0,0,0.20353982300884957
CLG0066,96,6.04,6,0,5,9,5,0,0.168141592920354
CLG0025,121,7.42,7,0,1,5,0,0,0.11864406779661017
CLG0058,75,9.47,2,0,1,3,1,0,0.15517241379310345
CLG0091,129,5.26,4,1,8,2,5,0,0.13
CLG0064,102,7.03,2,0,9,10,0,0,0.15053763440860216
CLG0044,98,9.85,4,1,1,7,4,0,0.125
CLG0024,97,9.56,3,0,8,4,4,0,0.1511627906976744
CLG0051,93,7.02,2,0,7,3,2,0,0.19444444444444445
CLG0063,115,8.94,2,1,6,2,2,1,0.18181818181818182
CLG0024,83,5.45,3,0,7,10,0,0,0.1511627906976744
CLG0048,105,8.51,10,1,8,10,5,1,0.18823529411764706
CLG0020,94,9.61,4,1,9,4,5,0,0.13333333333333333
CLG0032,88,7.29,7,0,8,9,3,0,0.1504424778761062
CLG0034,138,7.54,4,0,2,10,5,1,0.08928571428571429
CLG0093,106,5.75,7,1,9,7,5,0,0.14444444444444443
CLG0052,109,8.19,4,0,0,1,4,0,0.2
CLG0038,117,7.66,3,1,7,3,0,0,0.2641509433962264
CLG0014,78,8.6,8,0,9,5,5,0,0.17647058823529413
CLG0024,126,5.63,3,0,3,7,2,0,0.1511627906976744
CLG0099,62,7.56,8,1,4,5,4,0,0.15730337078651685
CLG0083,88,8.31,2,1,10,9,1,0,0.15789473684210525
CLG0072,93,6.41,3,1,5,7,5,0,0.13333333333333333
CLG0008,108,6.54,4,0,5,1,2,0,0.14893617021276595
CLG0006,103,6.22,3,0,6,6,5,0,0.10843373493975904
CLG0075,97,8.82,6,0,9,2,1,0,0.16806722689075632
CLG0043,99,7.76,9,0,2,6,4,0,0.1414141414141414
CLG0055,85,9.35,10,0,1,3,3,0,0.12790697674418605
CLG0077,77,6.68,8,0,8,2,0,0,0.16822429906542055
CLG0027,110,9.8,4,0,1,3,0,0,0.15833333333333333
CLG0024,110,8.43,2,0,8,10,3,1,0.1511627906976744
CLG0092,123,7.33,10,1,9,4,0,0,0.14705882352941177
CLG0067,88,5.4,1,1,3,1,5,0,0.20175438596491227
CLG0006,110,6.0,4,0,10,4,5,0,0.10843373493975904
CLG0066,95,9.82,5,0,0,6,0,0,0.168141592920354
CLG0097,117,6.91,2,1,2,5,1,0,0.16831683168316833
CLG0016,115,7.12,3,0,9,5,0,0,0.18947368421052632
CLG0057,103,6.2,4,1,1,9,1,0,0.12087912087912088
CLG0062,94,8.54,3,1,3,9,0,0,0.18796992481203006
CLG0091,114,6.01,8,1,1,9,5,1,0.13
CLG0085,109,6.23,2,0,9,7,0,0,0.20408163265306123
CLG0065,89,6.67,9,1,5,10,2,0,0.16806722689075632
CLG0018,80,7.05,6,1,10,9,3,0,0.15217391304347827
CLG0080,95,6.9,1,1,9,8,2,0,0.12380952380952381
CLG0038,122,7.13,8,1,0,8,0,0,0.2641509433962264
CLG0018,117,9.45,10,1,4,5,1,0,0.15217391304347827
CLG0014,83,9.22,6,1,8,9,0,0,0.17647058823529413
CLG0026,82,9.29,4,0,0,8,4,1,0.21739130434782608
CLG0070,119,5.38,6,0,3,7,4,0,0.12941176470588237
CLG0011,82,8.91,2,0,1,8,4,1,0.14893617021276595
CLG0002,107,5.42,1,0,10,9,4,0,0.13953488372093023
CLG0025,90,5.56,6,1,1,7,0,0,0.11864406779661017
CLG0067,124,9.85,8,1,4,9,4,1,0.20175438596491227
CLG0061,88,9.09,5,0,1,8,3,1,0.1792452830188679
CLG0040,117,8.1,8,1,4,2,0,0,0.17894736842105263
CLG0030,102,9.77,3,0,0,3,2,0,0.19047619047619047
CLG0009,103,9.92,6,0,4,6,0,0,0.13541666666666666
CLG0030,70,7.79,1,0,2,6,1,0,0.19047619047619047
CLG0021,66,8.51,3,0,1,7,3,0,0.17708333333333334
CLG0086,96,9.01,4,0,10,2,0,0,0.09090909090909091
CLG0045,103,6.3,5,1,3,1,2,0,0.20353982300884957
CLG0012,83,6.09,3,1,0,5,1,0,0.23636363636363636
CLG0042,83,8.38,8,1,2,2,5,0,0.25333333333333335
CLG0053,108,6.29,5,0,10,9,1,0,0.14285714285714285
CLG0030,108,5.33,7,0,0,3,2,0,0.19047619047619047
CLG0046,97,6.22,5,1,7,2,5,0,0.18095238095238095
CLG0070,111,6.71,8,0,4,7,2,0,0.12941176470588237
CLG0091,82,9.49,1,1,0,6,2,0,0.13
CLG0098,94,8.84,3,0,1,8,2,1,0.1523809523809524
CLG0079,124,7.73,3,0,8,9,4,1,0.15217391304347827
CLG0060,101,9.71,10,0,6,3,3,0,0.1927710843373494
CLG0055,101,9.09,10,0,2,8,2,1,0.12790697674418605
CLG0054,134,7.65,3,0,0,4,4,0,0.16455696202531644
CLG0030,79,9.15,6,0,1,2,0,0,0.19047619047619047
CLG0079,111,7.26,9,0,6,4,1,0,0.15217391304347827
CLG0059,124,6.45,6,1,7,4,0,0,0.18085106382978725
CLG0036,95,6.2,5,1,4,8,0,0,0.1827956989247312
CLG0058,112,7.96,1,0,3,10,5,1,0.15517241379310345
CLG0057,85,7.8,2,0,9,8,4,0,0.12087912087912088
CLG0093,89,8.1,1,1,3,7,4,0,0.14444444444444443
CLG0007,105,8.15,6,1,4,4,2,0,0.19148936170212766
CLG0079,111,5.08,3,1,6,2,2,0,0.15217391304347827
CLG0052,116,5.69,5,1,6,1,4,0,0.2
CLG0051,123,7.46,6,1,3,2,3,0,0.19444444444444445
CLG0093,98,6.37,5,0,0,2,5,0,0.14444444444444443
CLG0014,117,7.71,3,1,4,3,5,0,0.17647058823529413
CLG0074,94,7.34,2,0,6,10,2,0,0.11702127659574468
CLG0024,113,8.13,2,0,3,5,5,1,0.1511627906976744
CLG0038,103,6.2,2,0,6,1,0,0,0.2641509433962264
CLG0002,106,8.02,10,1,7,5,2,0,0.13953488372093023
CLG0071,106,8.79,4,0,1,7,2,0,0.09803921568627451
CLG0035,75,9.82,4,1,1,1,3,0,0.14457831325301204
CLG0092,83,8.97,3,0,4,4,4,0,0.14705882352941177
CLG0040,101,8.03,8,1,2,2,3,0,0.17894736842105263
CLG0050,74,6.17,4,0,3,8,2,0,0.16666666666666666
CLG0026,112,8.86,8,0,0,2,3,1,0.21739130434782608
CLG0096,113,9.91,3,0,10,1,5,1,0.23232323232323232
CLG0015,104,6.25,2,1,3,2,2,0,0.14736842105263157
CLG0086,83,6.47,8,0,10,10,3,0,0.09090909090909091
CLG0087,120,6.13,6,0,3,4,1,0,0.2268041237113402
CLG0010,130,8.48,2,0,3,5,1,0,0.10476190476190476
CLG0089,102,6.83,7,1,2,2,2,0,0.21505376344086022
CLG0027,107,5.55,10,0,1,4,3,0,0.15833333333333333
CLG0026,103,9.1,7,1,3,7,2,0,0.21739130434782608
CLG0018,107,8.2,4,0,7,5,3,0,0.15217391304347827
CLG0065,98,6.69,8,1,2,8,4,0,0.16806722689075632
CLG0066,99,6.52,3,0,5,10,3,0,0.168141592920354
CLG0032,113,6.73,9,0,1,9,3,1,0.1504424778761062
CLG0095,135,7.09,5,0,0,1,2,0,0.16666666666666666
CLG0076,78,7.15,3,1,6,1,3,0,0.1511627906976744
CLG0077,98,8.22,9,0,5,3,2,0,0.16822429906542055
CLG0059,82,9.04,2,1,9,8,2,1,0.18085106382978725
CLG0063,123,7.98,2,0,3,1,0,0,0.18181818181818182
CLG0093,91,6.23,3,0,6,10,2,0,0.14444444444444443
CLG0059,78,7.66,9,1,5,2,3,0,0.18085106382978725
CLG0003,109,9.55,10,0,1,1,1,0,0.17525773195876287
CLG0068,126,5.02,3,1,3,1,4,0,0.14893617021276595
CLG0016,109,4.99,5,0,8,9,3,0,0.18947368421052632
CLG0063,103,7.35,9,0,7,10,5,0,0.18181818181818182
CLG0010,106,8.21,10,0,5,1,3,0,0.10476190476190476
CLG0014,121,6.44,6,1,0,4,3,0,0.17647058823529413
CLG0051,86,8.27,6,1,6,7,0,0,0.19444444444444445
CLG0083,98,7.94,1,0,0,5,1,0,0.15789473684210525
CLG0043,93,9.81,2,0,7,10,3,1,0.1414141414141414
CLG0094,82,6.17,9,1,2,5,5,0,0.15454545454545454
CLG0068,95,9.07,8,1,8,7,2,0,0.14893617021276595
CLG0062,116,5.71,2,0,4,6,1,0,0.18796992481203006
CLG0100,108,7.46,5,0,5,6,1,0,0.17525773195876287
CLG0062,109,7.66,5,1,3,8,3,0,0.18796992481203006
CLG0032,102,7.42,6,0,5,10,2,0,0.1504424778761062
CLG0091,107,9.71,4,0,8,9,1,0,0.13
CLG0023,87,5.12,9,1,6,2,4,0,0.1864406779661017
CLG0083,95,7.81,5,0,1,10,2,0,0.15789473684210525
CLG0034,102,6.54,4,0,10,4,1,0,0.08928571428571429
CLG0075,104,8.67,9,0,5,10,1,0,0.16806722689075632
CLG0019,104,4.86,2,0,10,9,2,0,0.14444444444444443
CLG0023,97,9.33,2,1,10,10,0,0,0.1864406779661017
CLG0044,94,9.65,3,0,8,1,2,0,0.125
CLG0051,147,9.36,10,0,7,10,4,1,0.19444444444444445
CLG0040,113,6.06,4,0,10,8,0,0,0.17894736842105263
CLG0056,106,8.07,10,0,0,1,3,0,0.2222222222222222
CLG0072,96,4.67,9,0,4,4,0,0,0.13333333333333333
CLG0009,93,8.91,5,1,5,9,4,1,0.13541666666666666
CLG0014,98,9.09,2,1,8,4,4,0,0.17647058823529413
CLG0058,104,7.65,3,0,3,5,4,0,0.15517241379310345
CLG0063,71,8.16,8,0,0,9,1,0,0.18181818181818182
CLG0099,76,5.93,6,0,5,8,0,0,0.15730337078651685
CLG0034,90,7.64,5,1,8,1,4,0,0.08928571428571429
CLG0065,103,6.8,4,1,5,3,5,0,0.16806722689075632
CLG0032,96,9.91,4,0,6,4,0,0,0.1504424778761062
CLG0008,122,8.89,8,1,9,3,5,1,0.14893617021276595
CLG0023,77,8.79,6,0,3,9,0,0,0.1864406779661017
CLG0032,88,10.17,5,1,1,6,3,0,0.1504424778761062
CLG0038,122,6.26,5,0,2,3,5,0,0.2641509433962264
CLG0099,101,9.84,6,0,10,8,3,1,0.15730337078651685
CLG0022,113,6.37,3,0,0,9,3,1,0.1836734693877551
CLG0027,130,8.55,7,0,1,10,5,1,0.15833333333333333
CLG0085,89,8.55,1,0,6,4,1,0,0.20408163265306123
CLG0061,98,5.49,5,0,8,5,1,0,0.1792452830188679
CLG0052,95,6.81,6,0,8,3,3,0,0.2
CLG0029,70,5.05,2,0,8,5,4,0,0.13761467889908258
CLG0013,95,10.31,2,1,10,2,2,0,0.18095238095238095
CLG0037,113,5.16,9,0,0,2,5,0,0.13953488372093023
CLG0042,108,7.3,2,1,6,5,1,0,0.25333333333333335
CLG0045,109,8.47,3,1,6,7,2,0,0.20353982300884957
CLG0042,94,6.2,1,0,8,1,1,0,0.25333333333333335
CLG0034,90,7.46,9,1,8,3,0,0,0.08928571428571429
CLG0034,119,8.42,1,1,0,1,4,1,0.08928571428571429
CLG0074,92,5.8,4,0,9,8,1,0,0.11702127659574468
CLG0079,104,8.61,7,0,4,2,0,0,0.15217391304347827
CLG0027,102,6.81,2,0,1,6,4,0,0.15833333333333333
CLG0080,121,5.85,8,1,5,6,5,0,0.12380952380952381
CLG0042,114,8.23,8,0,1,9,1,1,0.25333333333333335
CLG0026,80,6.8,3,0,5,6,4,0,0.21739130434782608
CLG0052,82,9.27,4,1,6,10,1,0,0.2
CLG0027,108,9.39,7,0,5,6,3,0,0.15833333333333333
CLG0051,99,6.97,5,1,10,1,1,0,0.19444444444444445
CLG0068,93,6.34,5,1,0,7,1,0,0.14893617021276595
CLG0061,115,6.63,2,1,3,6,0,0,0.1792452830188679
CLG0034,102,6.06,6,1,2,8,3,0,0.08928571428571429
CLG0075,100,7.23,4,0,4,1,2,0,0.16806722689075632
CLG0003,111,8.82,5,0,6,8,4,1,0.17525773195876287
CLG0025,94,6.53,5,0,2,8,2,0,0.11864406779661017
CLG0025,123,5.84,2,0,0,1,2,0,0.11864406779661017
CLG0065,88,7.02,8,1,10,7,3,0,0.16806722689075632
CLG0076,109,5.43,1,1,10,7,3,0,0.1511627906976744
CLG0082,121,8.72,2,1,8,7,3,1,0.16842105263157894
CLG0037,79,7.77,7,0,5,3,0,0,0.13953488372093023
CLG0013,94,7.37,7,0,5,3,0,0,0.18095238095238095
CLG0082,117,6.14,2,1,3,8,4,1,0.16842105263157894
CLG0015,117,9.52,1,0,10,8,3,1,0.14736842105263157
CLG0006,97,5.84,10,1,0,8,2,0,0.10843373493975904
CLG0039,88,9.32,1,0,8,3,4,0,0.1346153846153846
CLG0013,114,6.58,1,0,9,4,0,0,0.18095238095238095
CLG0076,117,8.99,6,1,6,2,1,0,0.1511627906976744
CLG0074,82,9.08,10,1,9,3,1,0,0.11702127659574468
CLG0026,81,5.76,7,1,6,5,4,0,0.21739130434782608
CLG0027,103,8.97,2,1,10,3,0,0,0.15833333333333333
CLG0022,109,8.21,6,0,6,4,4,0,0.1836734693877551
CLG0097,95,5.56,4,0,6,7,0,0,0.16831683168316833
CLG0080,110,5.35,9,0,7,3,3,0,0.12380952380952381
CLG0065,89,8.22,8,0,10,1,1,0,0.16806722689075632
CLG0043,68,8.52,8,1,7,1,2,0,0.1414141414141414
CLG0043,93,8.63,2,0,2,4,3,0,0.1414141414141414
CLG0065,100,8.14,5,1,7,1,2,0,0.16806722689075632
CLG0011,95,8.03,2,0,3,6,4,0,0.14893617021276595
CLG0086,82,9.23,3,0,6,4,1,0,0.09090909090909091
CLG0093,72,7.9,8,1,4,5,2,0,0.14444444444444443
CLG0034,92,6.62,5,1,3,6,5,0,0.08928571428571429
CLG0067,113,9.62,4,1,3,2,4,1,0.20175438596491227
CLG0095,118,5.53,5,1,5,1,0,0,0.16666666666666666
CLG0077,117,7.24,8,0,1,10,3,1,0.16822429906542055
CLG0058,87,8.62,10,1,4,2,0,0,0.15517241379310345
CLG0011,82,6.96,7,1,7,6,3,0,0.14893617021276595
CLG0050,107,5.22,6,1,1,10,1,0,0.16666666666666666
CLG0072,109,5.5,2,0,4,9,2,0,0.13333333333333333
CLG0010,106,8.24,10,0,6,8,0,0,0.10476190476190476
CLG0079,69,10.14,5,0,4,10,0,0,0.15217391304347827
CLG0008,86,7.44,10,1,9,1,2,0,0.14893617021276595
CLG0064,99,7.36,9,0,8,5,2,0,0.15053763440860216
CLG0030,107,6.78,9,1,8,7,4,0,0.19047619047619047
CLG0036,111,6.03,9,1,7,8,3,1,0.1827956989247312
CLG0030,102,5.04,3,0,8,7,5,0,0.19047619047619047
CLG0056,104,6.82,9,0,1,1,5,0,0.2222222222222222
CLG0095,101,7.38,9,1,2,4,4,0,0.16666666666666666
CLG0069,110,6.44,5,1,3,4,0,0,0.23076923076923078
CLG0019,104,5.66,6,0,4,9,2,0,0.14444444444444443
CLG0049,100,8.81,7,0,9,6,1,0,0.20175438596491227
CLG0098,95,9.56,10,1,1,6,0,0,0.1523809523809524
CLG0077,101,9.32,10,0,10,5,0,0,0.16822429906542055
CLG0062,107,8.11,10,1,9,5,5,0,0.18796992481203006
CLG0061,104,5.01,6,1,3,9,3,0,0.1792452830188679
CLG0025,105,9.2,5,0,3,2,4,0,0.11864406779661017
CLG0078,120,5.32,1,1,4,10,5,1,0.08849557522123894
CLG0011,103,8.08,4,1,5,5,3,0,0.14893617021276595
CLG0030,90,9.02,8,0,0,1,0,0,0.19047619047619047
CLG0071,113,8.64,8,1,5,5,2,1,0.09803921568627451
CLG0066,79,9.28,6,0,8,4,1,0,0.168141592920354
CLG0035,83,8.32,3,1,2,4,3,0,0.14457831325301204
CLG0043,105,8.78,8,1,1,4,5,0,0.1414141414141414
CLG0067,107,6.29,7,1,7,3,0,0,0.20175438596491227
CLG0097,81,9.27,9,0,1,6,5,0,0.16831683168316833
CLG0051,94,5.87,3,0,7,3,5,0,0.19444444444444445
CLG0046,90,9.27,6,1,9,6,4,0,0.18095238095238095
CLG0062,92,6.28,1,0,3,6,3,0,0.18796992481203006
CLG0062,114,6.11,8,0,8,10,0,0,0.18796992481203006
CLG0032,110,8.99,2,0,3,2,4,0,0.1504424778761062
CLG0017,99,4.56,5,1,0,9,4,0,0.21052631578947367
CLG0051,91,9.63,6,1,7,10,1,0,0.19444444444444445
CLG0028,79,6.6,4,0,0,8,2,0,0.25
CLG0085,121,9.17,9,0,4,7,1,0,0.20408163265306123
CLG0051,108,8.37,3,1,6,9,4,1,0.19444444444444445
CLG0019,89,8.69,2,0,2,8,3,1,0.14444444444444443
CLG0097,110,6.69,3,1,5,9,5,0,0.16831683168316833
CLG0057,98,5.37,5,1,10,8,2,0,0.12087912087912088
CLG0075,95,9.18,1,1,0,3,4,0,0.16806722689075632
CLG0097,106,5.75,10,0,5,10,2,0,0.16831683168316833
CLG0087,88,7.0,4,0,4,1,3,0,0.2268041237113402
CLG0007,94,7.97,1,1,1,6,0,0,0.19148936170212766
CLG0008,101,6.93,9,0,3,3,0,0,0.14893617021276595
CLG0030,92,6.3,3,0,10,3,4,0,0.19047619047619047
CLG0007,110,5.31,2,0,10,6,4,0,0.19148936170212766
CLG0058,128,5.58,5,1,10,10,1,0,0.15517241379310345
CLG0086,88,9.4,1,0,6,9,4,1,0.09090909090909091
CLG0027,75,5.37,10,0,5,5,0,0,0.15833333333333333
